Results
0.6514000296592712
0.6636999845504761
0.6478999853134155
0.6104999780654907
0.6773999929428101
0.6586999893188477
0.52920001745224
0.6326000094413757
0.6456000208854675
0.6245999932289124
0.6255000233650208
0.6402999758720398
0.6294000148773193
0.6442000269889832
0.5720000267028809
0.6636999845504761
0.5687000155448914
0.6277999877929688
